,invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
152,bddf6671-e37b-4fbb-a80f-c9bbd8ec1b44,0d6ba5dc-dabb-4f3b-b43c-70ac0d372b78,Female,52,Sports,7,559.08,Credit Card,2023-06-05,Kanyon
153,77e9add0-25b7-49bf-bfa4-081603679736,80ec2b57-300b-4b80-a966-e8c3365b007c,Female,23,Electronics,4,858.85,Credit Card,2023-04-10,Forum Istanbul
154,9b9d752f-5ae2-424e-ba0f-dae1674f0c96,64c42557-b60f-49eb-82ed-8a07f77f32f9,Male,63,Clothing,7,404.63,Cash,2024-01-07,Kanyon
155,6b132224-67f2-4732-b2a1-8011834cd6e3,a35e8b5e-fb7f-45e4-8877-cc661898926e,Male,63,Electronics,4,644.93,Credit Card,2024-06-12,Viaport Outlet
156,8b37e414-5418-46ea-b2b6-9496a0d40db3,a986bedb-a5db-4401-87db-4302f529046c,Female,60,Home & Garden,1,462.38,Online,2023-09-05,Istinye Park
157,814edbb6-e3c8-4fd4-8db0-e3eed55b6ac7,6982b39f-6518-4a5e-978c-a1a5215046d5,Female,55,Sports,5,309.53,Online,2023-11-25,Istinye Park
158,47c019c7-5a8e-4ea4-ae5f-63c76764543f,34435e7d-5da2-4fee-a952-b7fcb900df84,Female,44,Sports,9,489.6,Online,2023-06-03,Kanyon
159,48858500-c5b5-4633-95e8-f8ccf4d95b3c,7dc25012-c397-4c58-bb3b-1df6541c43d7,Male,46,Clothing,8,912.25,Cash,2023-12-19,Metrocity
160,00883510-69eb-481e-9a0d-4cf4e488e877,8e1f8912-5aef-4495-8e48-cfd1c74f2d26,Male,60,Home & Garden,4,708.08,Debit Card,2023-05-06,Forum Istanbul
161,e74669ac-239f-4ec1-9e85-12457bb57ca2,ab7d13bc-24cd-4058-855b-721bbd3e3041,Male,38,Sports,8,371.78,Debit Card,2024-03-08,Kanyon
162,58ce64ab-bd91-4111-bf60-e985625a3be4,fdf42927-c1a7-4876-824c-2eb2d55d03a1,Female,49,Home & Garden,7,145.07,Cash,2024-08-20,Istinye Park
163,c7f41874-7066-4fe8-97fe-881ac9cc89cf,5c0268ec-9b9c-490f-ac6d-383e15bd6803,Male,60,Home & Garden,3,840.44,Credit Card,2023-09-28,Istinye Park
164,0b253b21-faf7-4acf-bce6-65432dbbc5f1,10aff4ba-902d-4262-8264-a6a773504f78,Male,60,Clothing,3,672.39,Cash,2024-07-10,Metrocity
165,8ddfecd0-8436-4966-92c5-06eecd6b5684,3f635755-4228-49e9-a47a-8e2450042ae6,Male,47,Toys,3,450.86,Online,2024-10-01,Forum Istanbul
166,b2026ec6-4a06-469f-8239-e317d60999e5,13332d52-c1a9-4892-9410-8b332f512c2c,Male,29,Home & Garden,8,591.12,Credit Card,2023-03-08,Kanyon
167,6f76715e-5c98-4cf8-b6b2-c773c9da24b6,c85cf179-b897-4972-9aa5-926a3734e56c,Female,43,Clothing,9,126.92,Cash,2024-05-01,Forum Istanbul
168,e4e148cf-555a-44e0-a27f-d9036120d43d,bec5d69b-b1fb-47cb-baf8-32582b9776b6,Female,51,Clothing,10,782.41,Online,2023-01-31,Viaport Outlet
169,a4e1a459-69da-4e93-8f61-f9cdb7b51d46,fd687ab4-d6e2-41f9-9102-6b5292dd81a5,Male,22,Toys,10,736.18,Debit Card,2023-08-20,Metropol AVM
170,a870fb77-405f-403a-a55d-2b91c6e9678d,f1d2f28d-7112-4708-b0f3-06605e1f4798,Female,48,Home & Garden,2,403.35,Debit Card,2023-06-11,Cevahir AVM
171,3f35c95c-150d-4e30-9b24-002209ee352c,c6d47b17-faf0-4385-9ece-75acba4b5c3f,Male,18,Home & Garden,7,680.38,Cash,2024-01-01,Istinye Park
172,f8c84712-41c5-4395-94fd-cc7b74dd20b6,797288f2-2523-4f0a-b267-725cf63f9cbe,Female,24,Toys,4,92.57,Debit Card,2023-03-15,Kanyon
173,18d35254-4504-48ae-be8f-81ce078f532a,f3a4bb40-2191-45ec-b1f7-64eeb52eda64,Male,65,Electronics,7,870.54,Cash,2023-05-23,Kanyon
174,5b33d4e6-dc3f-4883-a8c7-c588add05f19,03cabbab-2c02-4ea2-8169-5ce46cf3e868,Female,32,Home & Garden,6,381.0,Online,2023-11-21,Metropol AVM
175,b1256f84-d9ab-47e0-b7e4-ae4e2c788053,e4be18d3-025d-4b9e-a9c3-865e03b3bc22,Male,49,Clothing,7,182.65,Online,2023-09-04,Kanyon
176,3aa14042-d100-4803-aa9e-2bd309368392,3fb32309-48e3-4f4d-9bc0-0adb41de5128,Female,34,Home & Garden,4,436.28,Credit Card,2023-07-24,Zorlu Center
177,79d757c7-d983-44c5-af9c-ad57a85e8f7f,07c415db-4341-468d-a4a5-880f059be206,Male,58,Home & Garden,7,947.02,Credit Card,2023-06-06,Istinye Park
178,9313670d-5fb9-47dc-b7c2-e9cbe5737334,5a3c02d3-5137-48b5-86ed-4b577a36af7b,Male,67,Toys,3,542.6,Online,2023-05-15,Kanyon
179,ea44edc8-b594-45c0-aba5-a740eb1d57c5,4c4c5496-6008-4c90-add9-d5d605d91cf4,Male,47,Sports,9,176.09,Credit Card,2023-04-10,Kanyon
180,8cd8871b-19cb-462e-828e-3a047ef00263,004b02d9-40e4-492d-81c0-ff9609b6d791,Female,59,Clothing,5,672.18,Online,2023-08-08,Emaar Square Mall
181,2fe6edb2-4d39-464e-8cde-2d38ab1019ba,ae782b16-9c23-4abd-a4dd-a0fc80d3c37e,Male,60,Toys,6,346.45,Online,2024-10-18,Kanyon
182,dc59e0d5-37e0-4539-8415-75de7cfc05d1,11d52463-4e29-449c-aa45-6d6ab1e6f8e6,Male,63,Sports,9,634.41,Online,2024-07-08,Istinye Park
183,40855a4a-26c4-4e9e-ac86-193cde754ba4,6136b8fb-6591-44a8-bb7e-c617d4883b7d,Female,37,Toys,9,761.95,Online,2024-10-25,Istinye Park
184,6266df42-4d36-495a-9251-bae6452c89e7,443b3742-8cbf-4637-8091-903002609e93,Male,48,Electronics,9,714.67,Online,2023-01-30,Cevahir AVM
185,8a9695f4-3726-4ce0-b93f-6ebc2fa44829,6a3fbbe0-ca85-45d1-9187-740ed8525af6,Male,62,Toys,8,195.02,Credit Card,2023-04-26,Metropol AVM
186,3d0645d4-86ad-401d-b238-14d82556bf4e,d36f571b-9b98-49f3-ba70-95439c6b33cf,Male,59,Electronics,10,397.99,Credit Card,2023-01-13,Istinye Park
187,c8c5fdca-ef0d-4996-896e-0d6fbbc03ff4,54168005-c1eb-4ec8-8a0e-30255300b777,Male,36,Clothing,9,739.64,Credit Card,2023-05-30,Kanyon
188,54199c1a-755a-4901-a0b3-0bccda0046ab,53a26b66-b383-4810-9bbf-a843a9b4cda2,Female,55,Clothing,6,55.31,Online,2024-07-02,Metropol AVM
189,bd993604-42dc-400e-a9a1-5ed1fd07a646,7445f6c5-0abf-4ac5-b3ca-1f3abcce0e4f,Male,69,Clothing,4,703.31,Online,2024-07-03,Metropol AVM
190,f0b9f8b9-6e1c-47a0-8bbf-c0184bd9cea2,7449f040-c78d-4d94-97a6-4d40804ddad7,Male,34,Sports,5,887.64,Online,2023-09-09,Metropol AVM
191,5b907fae-6008-4e73-9206-fcf44c67dcd5,a832051c-ab28-4f29-b6ac-a9dc78fe92b7,Female,57,Electronics,10,390.23,Credit Card,2023-05-13,Cevahir AVM
192,81789808-fd54-4d86-a616-7f6069043033,ae594457-0db2-429f-8682-0853e03f8f5f,Male,65,Sports,4,957.12,Debit Card,2023-08-25,Metropol AVM
193,2b80469e-3495-4882-b778-8367adba4de7,9eddff83-e7e9-44ca-9b8d-777d00be4746,Female,18,Clothing,5,529.72,Cash,2023-03-27,Istinye Park
194,ad30d417-3256-46a7-be8a-55aee8dd3999,05b65199-52b2-4095-889f-c1cd24ddc8a8,Female,20,Clothing,2,311.99,Cash,2023-08-05,Metropol AVM
195,7e01af4b-485f-49d5-95df-817979ef36cb,830c436a-1eba-4fe0-aeb9-72ea61cc7558,Female,31,Sports,1,842.89,Online,2024-01-12,Metropol AVM
196,abca4dc1-fdb8-4a77-99a7-e15dec756f31,c088c98b-0cf6-4c0a-81e2-f641314c70d4,Male,54,Home & Garden,7,248.44,Online,2023-12-09,Viaport Outlet
197,1eacd544-20f7-4061-aab5-cb171c20dc7a,ff6eb0a6-4c47-4130-badb-b18b0fa82081,Male,66,Sports,9,764.09,Online,2023-05-16,Metropol AVM
198,19f149c1-fd50-4f3b-a81c-a0fbcad93c48,c83186e5-9c91-4341-837f-2c1502411cb5,Female,48,Toys,3,362.99,Cash,2024-12-21,Metropol AVM
199,e40c82d8-c5ae-4c0b-85b8-29bf13658c5c,e90f828e-30fa-4d4c-a7ca-cc903d90e0fc,Male,28,Clothing,4,631.16,Debit Card,2024-10-08,Metropol AVM
200,ea611089-fa46-4747-959c-3aa1ac11ba7f,95c95124-f246-4f6b-8e08-066b81c396cc,Male,35,Electronics,4,700.36,Debit Card,2024-05-15,Kanyon
201,7b0406c4-58e9-4ea2-be85-be412ecf7b95,f6d41490-d295-438f-9f8a-a95f4e4a7168,Male,36,Clothing,2,600.77,Cash,2023-06-13,Istinye Park
202,7f5a8c6b-d6e7-4384-9bce-5998a627e8be,1d1d2c57-2ce8-4a41-909d-69234e303a8c,Female,22,Clothing,4,469.83,Online,2024-09-05,Cevahir AVM
203,1416909a-ed2b-4e16-b3c8-011d46cbbe2e,f0b44620-934a-4725-9b27-0fb9c7f5a10d,Female,58,Clothing,7,127.1,Credit Card,2023-10-09,Istinye Park
204,4d828431-bb57-4f3f-9c13-4733d3c591ff,77335315-f107-4345-8d33-7bacf0854a8f,Female,51,Electronics,2,212.09,Credit Card,2024-01-11,Viaport Outlet
205,721b8be0-aca7-4ae2-a71a-7f0ec19b8037,a0f3c12e-33ad-418d-b330-b74ceac590f3,Female,63,Clothing,1,849.93,Credit Card,2024-11-10,Istinye Park
206,48bfb09d-9521-439f-aba8-4459d0bb8964,bc34d4f2-c1b3-4a14-bb70-97006feea195,Female,53,Sports,8,225.49,Online,2024-11-08,Forum Istanbul
207,fdc4fb93-f058-4438-b49d-70315dc86783,d9e8893b-45df-48d8-9fad-95d378f74c25,Male,19,Clothing,2,769.17,Online,2023-09-12,Istinye Park
208,275799be-4b73-44c6-855e-a6a24d2207a4,7d91760c-441e-4b22-a3fd-43895b5183ba,Female,64,Toys,1,37.43,Debit Card,2024-04-12,Viaport Outlet
209,bd52fda3-8678-4fd5-9bfb-ab58ea48298b,168ebfe2-d65e-4a2d-a244-0b4a8e6f4994,Female,49,Home & Garden,7,404.23,Debit Card,2024-03-07,Istinye Park
210,a3530dc1-7970-490a-bcd9-510ef9653a18,0b6347a2-feaf-4180-b378-c7e64d605948,Female,21,Clothing,10,220.92,Online,2023-05-22,Viaport Outlet
211,205f6652-d127-43b1-a4f0-d6108c6058b8,ef94abca-7d8a-4a19-b708-68331776d341,Male,57,Electronics,1,212.12,Credit Card,2023-07-05,Istinye Park
212,3ea0abc8-1fd0-4eca-bc46-dd4b8d45e45a,dd0caf64-8540-4aea-a7cf-ecdc933d7deb,Male,58,Sports,2,267.77,Online,2024-06-09,Metropol AVM
213,69552c53-ef74-4d53-a696-12815ea3582d,1251de61-3e3a-4b2c-91e5-d3e3178c1b80,Male,45,Toys,10,263.16,Cash,2023-09-03,Istinye Park
214,87531919-3c27-477f-a3f6-0c8777100184,b8cad449-fdaf-4fb8-8f50-0fb3c68a83b1,Male,25,Home & Garden,8,761.95,Credit Card,2023-04-17,Istinye Park
215,13bfe8e1-5d5c-49ab-a098-805099c1d803,d16e681a-a759-464f-b41f-7ef3d829d5a7,Female,55,Toys,4,744.53,Online,2023-04-12,Cevahir AVM
216,fb397a8a-9c09-4fae-b2f0-a1f0060cbe0f,a9f2a610-734f-4341-9898-e51eca1b7477,Male,18,Electronics,10,976.29,Cash,2023-03-23,Cevahir AVM
217,1ecbd622-99ca-420a-b1a7-65ace855bc80,659a0e85-855a-4c98-98d6-dc92067a6298,Female,30,Electronics,10,82.55,Debit Card,2023-09-17,Istinye Park
218,b38dbec1-7c06-4486-b21a-769aabdf27ac,ce60ea6c-98c7-4d01-9ce8-bd877f146fe4,Male,49,Clothing,10,663.7,Debit Card,2023-01-18,Forum Istanbul
219,bdc0b647-e354-4dc2-a431-489fb09e3bf7,04e1323e-be69-4da2-8f3e-75a805bca997,Female,25,Sports,4,664.37,Cash,2024-06-25,Kanyon
220,78716fe8-6c2c-4046-b30e-fec212b3b110,4cc5c834-8380-4ded-8fcd-02ff80e4ea16,Female,65,Toys,2,420.22,Debit Card,2023-10-20,Cevahir AVM
221,c9df8927-fdb6-4309-a04a-b0a984b2b1c8,d515b3d8-1321-435d-be68-cbfedaef47e6,Female,29,Clothing,9,807.44,Credit Card,2024-02-02,Istinye Park
222,90ce1990-62b6-43ef-a90b-2c6d7a6d30e9,820ce07b-7fc4-4c22-a021-a3bab0083e84,Male,22,Home & Garden,5,323.24,Credit Card,2024-04-05,Istinye Park
223,c17a89d8-3f36-4aec-b17b-082446a5d32f,06b69082-c1bc-4c59-9043-cc45f3dcafb2,Female,64,Sports,6,476.64,Online,2024-10-24,Forum Istanbul
224,53c04c40-ce7a-43da-84db-0c5097841a2a,a1dd17c4-d446-4e62-b025-800298ce8617,Female,33,Clothing,8,270.19,Online,2024-12-20,Metropol AVM
225,f23740d2-cff3-4952-939a-5c889744a3e7,72954755-58d6-4393-97f8-44c65e8408fa,Female,54,Electronics,5,711.53,Credit Card,2024-09-29,Zorlu Center
226,96a341e6-a649-41d6-a1e7-b6e7fcfb7fd1,9ea09706-ac2a-40e0-8f5e-4651191c649e,Male,40,Clothing,4,862.76,Cash,2023-03-23,Kanyon
227,f976c795-062f-49a6-9b92-770affccf7f7,ef4ef205-6d2a-412a-b86e-9b7f23ac4d4d,Female,61,Clothing,7,787.82,Online,2023-11-18,Kanyon
228,93db9475-0f47-48d0-80fe-056f602ef598,3d4a2d27-b573-4865-84af-2ee2cbb168c8,Male,68,Electronics,6,417.02,Online,2024-08-16,Istinye Park
229,3fbf6f64-6ea3-4e0a-beb9-845d3e402e64,0d92a6d7-e860-4410-b630-ebb837855863,Female,66,Clothing,7,168.3,Cash,2024-11-07,Forum Istanbul
230,ffa20b88-0043-4cd6-a17e-22dce251755d,533c9e15-b575-45ed-9b6c-79d678202084,Female,50,Home & Garden,9,545.99,Cash,2024-11-07,Kanyon
231,b3794b83-17e6-469b-902a-e0a4120b8e19,44a58886-54bb-40a5-a1cf-30225353017e,Female,19,Sports,1,814.0,Cash,2023-01-24,Kanyon
232,ab644ca3-b365-4caa-83c8-5e0ad3f4a36e,97a15eac-35ad-443b-9e74-406171bc7c10,Female,66,Clothing,10,829.57,Cash,2024-03-16,Metropol AVM
233,400e4eab-8db1-4b67-b341-18ce8653c796,cb02b916-0bcb-4ee7-84db-f84952a06ee6,Male,67,Home & Garden,9,421.23,Cash,2024-09-27,Istinye Park
234,f5220f7c-829f-435d-8938-c458cb97e5c8,038c1feb-e9b8-4a0e-839e-4f4437fc170a,Female,65,Clothing,4,362.66,Credit Card,2024-08-22,Metrocity
235,22e48429-cd2d-4357-a376-0e42cfdbf842,99c978c4-7803-445d-9403-a9cc5d3e27c5,Male,27,Toys,3,175.41,Online,2024-11-17,Kanyon
236,d359077d-227a-46af-b57d-29618ec77f5c,cadcb553-e0b6-4fdd-ae86-80bb9fe424be,Female,19,Sports,3,327.47,Online,2023-03-17,Kanyon
237,395e1494-36e7-4ad8-8386-0e434cbeef1d,6e5a78b9-37dd-44ad-97db-2c07c08f69ff,Female,57,Home & Garden,10,587.05,Cash,2023-05-27,Metropol AVM
238,a3859324-cbec-42a5-8fd3-48f4e432c1ac,6cb1e43b-f103-4edd-9a04-c96aeadad847,Male,35,Sports,5,568.16,Credit Card,2024-11-04,Istinye Park
239,5341d609-971d-4563-9c62-d95888176c7b,7c4bb503-f76e-4059-92ae-cd4a95638ad9,Female,56,Clothing,5,193.24,Cash,2024-10-13,Kanyon
240,865dc318-bfe9-422e-bc9e-ce7c09a2149e,b6658447-f766-42a4-b250-0a7863b0d184,Female,61,Home & Garden,4,345.42,Credit Card,2024-10-31,Metropol AVM
241,44bdd999-86f6-41f0-bb35-fdebcc2163ad,48c3abd0-d843-4a9b-af56-1dc8b5145e38,Female,37,Home & Garden,5,460.67,Online,2023-07-17,Mall of Istanbul
242,48182479-411a-430e-9eeb-7b0a4ff22b73,e9e29c52-1841-4022-bd4b-49dac7e7624c,Female,26,Home & Garden,4,134.04,Online,2024-07-04,Kanyon
243,1a50fcd8-b2de-4179-9295-4f1b2957eec1,6aaa7353-9647-42e0-bd4a-68eb8d85cccb,Female,25,Home & Garden,10,899.26,Online,2024-04-18,Forum Istanbul
244,9b5daeab-5ba8-41ab-bc61-5cb3b9052a7d,9b44af6a-99e4-495d-8aff-e90c8a8bd86a,Female,49,Clothing,8,367.99,Online,2024-08-20,Kanyon
245,2cb31fa2-890a-4704-a9f9-7951043166f4,b0d9a9a8-5ee2-4ae5-a33b-32f73d7a289c,Female,20,Clothing,6,98.38,Online,2024-06-01,Cevahir AVM
246,cdeeb9e6-081a-4580-807b-11078c187e1e,4e35e7d7-253d-4afb-a1da-0d57a1c9f088,Female,63,Sports,5,855.82,Online,2023-02-25,Metropol AVM
247,147eb89e-d69c-4860-96e9-4028635a651f,b773ae04-18b8-4c70-847c-bb5a95c563c1,Male,21,Toys,9,499.84,Online,2023-04-19,Kanyon
248,1a8b140d-c43f-476a-b3fa-c28bb9465976,44d903b9-5912-441f-9d99-624a41ab2474,Female,21,Electronics,3,546.41,Credit Card,2024-02-07,Metropol AVM
249,a30fb5ae-a4e8-4690-bfc8-57ddb6dfe02b,48273634-4199-4599-93b5-1c48f2d764d0,Female,62,Sports,2,521.35,Online,2024-09-16,Kanyon
250,d2c4ec14-7f7e-46a6-933b-8db6fbcfc5c8,4b318996-d68f-473e-bb76-c9cc39a5390a,Female,33,Sports,3,711.17,Cash,2024-11-12,Kanyon
251,d40a8d9f-fdbc-4f1d-837d-d6f6a2a6c028,db689e2f-d32a-42f6-ab75-b9f9a9fb6de4,Male,65,Sports,9,232.91,Credit Card,2024-11-18,Kanyon
252,27acc177-a046-48f7-b3f3-8299f006c1e5,e5f1bf7a-ee5b-4988-8636-2c4d2e432591,Female,23,Home & Garden,3,547.0,Cash,2024-09-26,Viaport Outlet
253,2b0bccca-ff42-4f1d-9724-faa290267562,4e393ead-0412-4cdb-a633-11b67e38d7ae,Female,21,Electronics,4,789.14,Credit Card,2023-08-15,Istinye Park
254,43705013-26af-4ee6-8a28-85c3ed706d81,8f41da3e-b9a7-4880-8f4a-765e3941feb5,Female,61,Toys,8,695.31,Cash,2023-05-01,Forum Istanbul
255,bdf21101-c47c-403e-a3a6-27f2a6138c93,1c98a1bf-f5c8-472b-b574-49982eebff08,Female,57,Sports,9,329.95,Credit Card,2023-05-30,Emaar Square Mall
256,76ad9082-f608-44ea-ac38-5d41753d73ce,59768ed6-4092-46cb-968c-b18315798341,Male,41,Clothing,9,562.13,Online,2023-05-28,Kanyon
257,9c05e973-d908-468a-8089-02793976b52d,af587b84-3fc0-42a4-a5ca-7547b8fc2aff,Female,64,Clothing,2,454.94,Cash,2023-08-10,Cevahir AVM
258,c0ebb69a-793d-43ec-a431-72bcff0754b8,9e4025f9-9c06-4c1a-b581-3de6cc8a676c,Male,58,Electronics,7,84.51,Cash,2024-10-22,Cevahir AVM
259,2dba6520-d917-4d8a-82b3-e09008f70c11,0592b77d-5a30-4970-a5f1-983bd0e65e70,Male,20,Sports,3,814.46,Debit Card,2023-10-26,Istinye Park
260,4b8c8d5c-126e-433c-bed2-0503c9fdee16,e059a547-59c8-45be-a917-9bb8673b5e20,Male,23,Toys,2,179.68,Cash,2023-05-29,Kanyon
261,a72c58d6-c3b1-4490-87a4-0d2065c6d12b,474a92c0-4b61-4559-a5cb-47fa750cecbf,Male,35,Electronics,3,740.84,Debit Card,2024-05-23,Istinye Park
262,7acb13d1-8214-4e24-bb43-625ea76a1b08,e7d3f4d5-1d06-4f63-96a5-ad13f4a0da44,Female,67,Clothing,10,872.01,Online,2024-07-20,Kanyon
263,166a0b6f-d76a-4b79-a3c8-fef0de8adeb7,29345fa2-1719-431e-8bd2-9009a51be213,Female,68,Clothing,3,620.5,Cash,2024-01-26,Forum Istanbul
264,4e5138d6-d8a9-4557-9541-2b93c9e34aa9,04efd641-d43f-4ba9-8dc7-8216d25ca234,Male,37,Clothing,2,762.51,Cash,2024-08-03,Istinye Park
265,bd389d14-09fe-45ba-99d7-1d76326eb306,de9f81ea-3417-4452-85b7-e4799da2a8c1,Male,35,Home & Garden,4,938.84,Online,2024-09-29,Metropol AVM
266,d0a97937-dc10-4838-8c35-9db37e40ea6d,fecf0027-40c8-4960-9dd1-f1d10056cd16,Male,25,Electronics,1,267.23,Cash,2023-01-17,Metrocity
267,b98a68bb-6d47-466b-b946-5cf4386423fa,735230f1-40f6-4f16-a9b8-0023088bbd85,Male,57,Clothing,2,565.95,Credit Card,2023-05-26,Kanyon
268,f050c2e5-6403-43f5-969d-f46b6533ab91,a9df1dd4-62a4-46ed-a53c-65fe05684881,Male,65,Sports,8,452.62,Online,2024-06-11,Kanyon
269,1c68090a-e70f-4756-a531-3a01693fe26a,896e9097-6ef9-450c-8622-c2a9719c6a44,Male,27,Toys,6,857.36,Online,2024-12-11,Metropol AVM
270,26127240-3074-4a80-a32c-507cc9da2693,d6600459-285b-4407-a740-9a40ebcc011a,Male,57,Sports,10,204.41,Debit Card,2024-11-26,Metropol AVM
271,7aee0b2f-a9d2-454f-abef-5a19577c6773,91b34182-9774-416b-968e-f2dee55bd69e,Male,69,Electronics,8,180.06,Cash,2024-07-26,Viaport Outlet
272,243b3a5e-6e62-482c-9b4a-b94cc85b5015,5f6eb99d-ab34-49e0-b693-94143445434a,Female,47,Clothing,8,126.97,Cash,2023-01-14,Kanyon
273,56fa5e1c-9793-46c4-b9ba-13502362dd3d,51ec5fb1-4f82-478a-a3a8-8e70ac8a252c,Male,45,Clothing,1,210.08,Debit Card,2023-09-16,Kanyon
274,f518ea3f-339d-4654-9a2f-c9d414e41042,0e77eee2-ae8e-4475-a5b6-8df6845a507e,Female,26,Clothing,5,581.61,Cash,2024-12-10,Kanyon
275,ee0eddca-6113-4e8d-b8cd-d875e85b92cd,3248ffd6-bccf-4c6a-af4d-a2442cf1d61e,Male,35,Clothing,9,260.44,Credit Card,2024-12-21,Istinye Park
276,3bb682e3-3ab8-4aed-99e4-4c849e69cbcc,ec0f7ca2-9b4d-481e-9e34-047977367421,Male,50,Home & Garden,2,173.08,Cash,2024-11-17,Istinye Park
277,4f033db4-8119-4c09-a8b7-5d4a9be588a8,f61f55dc-6e8f-4507-865a-df75d073d238,Female,54,Clothing,4,738.96,Cash,2023-10-29,Cevahir AVM
278,d65247d1-911f-4072-b855-18a76032c820,f8f11a42-d58f-4a99-87c4-104af884d8de,Male,66,Electronics,9,920.13,Online,2023-04-13,Metropol AVM
279,aa8a4a15-205d-486a-982f-143a169ce07a,5a2bc411-72e6-4d1f-934b-378fda601f3a,Male,57,Clothing,5,951.13,Credit Card,2023-11-23,Cevahir AVM
280,8016f7e7-b6d7-47a3-8293-c2591ca996bf,43989431-7c98-4a7f-bf3a-5f7eecafb521,Female,46,Clothing,1,23.69,Online,2024-12-26,Kanyon
281,522e70c0-0c4c-4ac2-816d-d745ec3bba1f,210a3d58-8520-4c12-bbf4-d298b0511201,Male,33,Clothing,2,193.53,Cash,2023-10-27,Kanyon
282,5dfff8f3-f966-4fc6-8bab-36b30dd703d9,e38ce1df-8288-4ba2-9300-0d5ea23ab7cb,Female,37,Toys,4,137.93,Online,2023-01-24,Metropol AVM
283,1029faa6-8cb4-4c56-903d-c4f86cd26f11,8da8c6f4-61f9-4acf-a013-c708e7a0f88d,Female,25,Electronics,4,462.37,Online,2024-08-27,Forum Istanbul
284,d8e63528-f6f8-4396-aa9d-ac377f44e5f5,9b833dbf-c57d-4e6e-bb62-6b7158b55b30,Female,24,Home & Garden,2,318.69,Credit Card,2023-10-08,Cevahir AVM
285,d1bb7a44-0ee6-45ca-ac2b-63fcbf9f9039,538e9958-18f3-4ede-bcb6-1d9055d15542,Female,37,Home & Garden,6,696.21,Debit Card,2024-09-07,Metrocity
286,461361bb-59f6-45fb-9712-601597db1bb9,d694dd72-18c9-4a17-ad85-5c5b19bd994b,Female,35,Home & Garden,2,462.26,Online,2024-12-18,Kanyon
287,d7e81cd3-b7d1-488c-a37a-bcedfe2bcdc9,a25f86ba-2027-45b7-96fe-64eab43a718b,Male,32,Clothing,5,195.47,Online,2024-06-15,Istinye Park
288,e5adb767-59d5-4fdf-9b74-5cab17463313,a3f76814-f350-432c-b4a2-35a82ad476f4,Male,65,Home & Garden,7,91.59,Credit Card,2024-10-08,Emaar Square Mall
289,235a5347-edbb-42a9-b216-e18fbfd5c672,615020d1-1113-4148-8f1d-ddb194043a62,Female,30,Sports,1,642.6,Online,2024-03-25,Metropol AVM
290,b61fe940-a989-4553-ac6b-61add1b414ac,b7ec3bb4-1cba-4228-8ac8-f530d414b8a9,Male,25,Home & Garden,4,683.89,Online,2023-11-23,Metrocity
291,34c6b93f-97f9-4a36-9e7c-89cb5cd730bb,16ceb386-0f3c-4728-9f14-ac43ca5a4a5f,Female,64,Clothing,8,965.69,Credit Card,2023-12-18,Kanyon
292,9f895803-f1fe-45d7-bcf0-9740da158fb4,946deee9-bf7b-47a7-b58c-cf284efa9670,Female,46,Clothing,3,699.88,Cash,2024-12-16,Metropol AVM
293,a27e3479-06cc-4be1-bb23-8d6b669962ce,739d2215-68a4-425d-bdc8-79cd6c90ca44,Male,52,Sports,3,481.46,Online,2024-04-05,Cevahir AVM
294,29cddec0-fcb0-42ab-b267-9b10112eb2ef,1fea15c0-022b-4e20-ad0f-4e670d7b8f49,Male,61,Clothing,10,655.79,Credit Card,2024-05-30,Kanyon
295,3040704d-a8b0-48c5-b8de-cad74fcb6c62,40d8e61a-d6b8-4970-984a-99fc72f951d9,Female,52,Clothing,8,93.66,Online,2023-01-06,Istinye Park
296,8dd97028-781b-4ab6-a86f-8ed88277a70a,5d3c100b-73e8-4c28-8241-551aaa3e3018,Female,54,Home & Garden,4,505.33,Online,2023-02-07,Kanyon
297,c0f04f45-82e2-4309-871e-2b392825856e,428521e1-ac75-42fe-b4d7-fec49a0451bf,Male,36,Clothing,8,789.19,Online,2023-03-27,Cevahir AVM
298,9370e9df-bf1f-4506-b50b-f8c17b45a5de,9f999d18-3ea0-4422-bb55-e3e727e3019a,Female,49,Clothing,8,751.61,Online,2024-05-22,Zorlu Center
299,4180fe88-d49f-47f1-bf20-7148293b5112,0ea8043f-38a8-4bf1-8bdc-8434dd253304,Male,26,Home & Garden,9,516.46,Credit Card,2024-12-02,Kanyon
300,641c208e-d40f-4e58-a8be-6757ca552619,7cdaab86-c63f-4841-bdee-16a6573f9008,Female,31,Clothing,4,699.81,Online,2023-10-23,Cevahir AVM
301,da0e9c49-25cf-4fa1-9e52-93ff61cd5296,b111e232-a28c-4ee9-89db-9cc54634f3eb,Female,63,Home & Garden,5,887.01,Cash,2023-08-26,Istinye Park
302,58f2268a-5761-496c-a12d-f53b581e5cc0,0d0bb533-b33e-4d19-9cd6-e7f049e70e15,Male,61,Toys,2,638.55,Credit Card,2023-03-18,Kanyon
303,4ec531db-1872-4f5d-9c8d-aea9442322f2,7d786eb7-6171-4366-992d-2ae44787d2dd,Female,37,Clothing,4,330.68,Credit Card,2023-07-18,Forum Istanbul
304,6debe449-3e7c-47bb-8b3d-f16f3bb61587,c5ac3784-fe32-44f6-9112-deb636a6989d,Male,59,Electronics,2,208.94,Credit Card,2023-12-02,Metropol AVM
