invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
INV294,CUST294,Male,59,Sports,7,222.0230569,Cash,29-08-2024,Forum Istanbul
INV295,CUST295,Female,57,Home & Garden,4,344.8304153,Debit Card,14-12-2023,Mall of Istanbul
INV296,CUST296,Female,45,Electronics,9,159.7238824,Cash,30-07-2023,Zorlu Center
INV297,CUST297,Male,24,Sports,7,53.92154763,Cash,17-09-2023,Kanyon
INV298,CUST298,Male,57,Electronics,6,166.6622483,Debit Card,14-11-2023,Zorlu Center
INV299,CUST299,Male,30,Clothing,4,27.93319766,Cash,22-05-2024,Kanyon
INV300,CUST300,Male,59,Clothing,7,259.1356209,Debit Card,02-04-2024,Metropol AVM
INV301,CUST301,Female,26,Electronics,4,239.3355854,Cash,23-05-2023,Cevahir AVM
INV302,CUST302,Female,29,Toys,2,366.8095583,Credit Card,21-04-2024,Viaport Outlet
INV303,CUST303,Male,21,Sports,9,406.2668907,Cash,21-06-2023,Metropol AVM
INV304,CUST304,Male,21,Home & Garden,9,259.8884113,Debit Card,04-07-2024,Emaar Square Mall
INV305,CUST305,Male,47,Sports,2,406.2163014,Credit Card,01-09-2023,Mall of Istanbul
INV306,CUST306,Male,57,Electronics,3,396.039787,Debit Card,07-06-2023,Metropol AVM
INV307,CUST307,Female,47,Home & Garden,3,298.6508383,Credit Card,21-06-2023,Metrocity
INV308,CUST308,Male,60,Home & Garden,7,184.6997175,Cash,08-09-2024,Zorlu Center
INV309,CUST309,Male,34,Home & Garden,7,137.9200501,Debit Card,29-01-2024,Cevahir AVM
INV310,CUST310,Female,21,Electronics,3,137.443933,Credit Card,01-03-2023,Kanyon
INV311,CUST311,Male,44,Home & Garden,7,396.3719344,Cash,28-04-2024,Zorlu Center
INV312,CUST312,Male,58,Home & Garden,4,473.2592,Credit Card,18-07-2023,Emaar Square Mall
INV313,CUST313,Female,20,Electronics,5,50.08962515,Cash,21-05-2024,Cevahir AVM
INV314,CUST314,Male,59,Electronics,6,168.4565478,Cash,05-10-2023,Forum Istanbul
INV315,CUST315,Male,22,Sports,7,210.8384228,Debit Card,15-08-2024,Cevahir AVM
INV316,CUST316,Male,49,Clothing,5,66.04818057,Debit Card,19-02-2023,Metropol AVM
INV317,CUST317,Male,37,Toys,9,228.4450227,Credit Card,23-07-2023,Kanyon
INV318,CUST318,Male,20,Sports,2,155.6950596,Credit Card,15-01-2024,Cevahir AVM
INV319,CUST319,Female,34,Sports,7,479.6046157,Cash,04-03-2023,Viaport Outlet
INV320,CUST320,Male,53,Toys,4,493.9393773,Cash,28-07-2023,Zorlu Center
INV321,CUST321,Female,56,Toys,5,79.81953775,Credit Card,23-02-2024,Emaar Square Mall
INV322,CUST322,Female,62,Clothing,8,129.6251817,Cash,11-03-2024,Metrocity
INV323,CUST323,Female,42,Electronics,6,412.9897754,Cash,04-05-2024,Emaar Square Mall
INV324,CUST324,Male,57,Sports,9,290.5417176,Cash,03-02-2024,Metropol AVM
INV325,CUST325,Male,52,Toys,8,361.2740422,Cash,25-01-2023,Kanyon
INV326,CUST326,Male,57,Clothing,1,10.8169798,Debit Card,10-03-2023,Mall of Istanbul
INV327,CUST327,Female,39,Home & Garden,5,224.362822,Cash,27-06-2023,Cevahir AVM
INV328,CUST328,Female,50,Sports,8,417.2080825,Cash,14-03-2024,Viaport Outlet
INV329,CUST329,Male,58,Home & Garden,6,167.7256027,Cash,03-08-2024,Kanyon
INV330,CUST330,Male,42,Sports,9,475.6854446,Debit Card,27-04-2024,Viaport Outlet
INV331,CUST331,Female,33,Home & Garden,5,61.77751391,Credit Card,06-09-2024,Metrocity
INV332,CUST332,Male,54,Sports,3,191.0062948,Debit Card,07-12-2023,Kanyon
INV333,CUST333,Female,44,Clothing,2,274.0074038,Cash,13-03-2023,Metropol AVM
INV334,CUST334,Male,32,Electronics,3,31.53405996,Credit Card,09-02-2024,Istinye Park
INV335,CUST335,Female,22,Home & Garden,6,409.0310323,Debit Card,20-02-2024,Metrocity
INV336,CUST336,Male,40,Home & Garden,4,97.88623251,Debit Card,03-01-2024,Emaar Square Mall
INV337,CUST337,Female,34,Clothing,4,21.14747259,Debit Card,08-10-2023,Emaar Square Mall
INV338,CUST338,Male,62,Electronics,9,311.9637718,Cash,18-02-2024,Forum Istanbul
INV339,CUST339,Female,45,Clothing,5,75.54833424,Debit Card,17-02-2024,Viaport Outlet
INV340,CUST340,Female,28,Toys,7,15.1264505,Cash,07-09-2024,Zorlu Center
INV341,CUST341,Female,19,Sports,3,80.50589561,Cash,20-05-2024,Zorlu Center
INV342,CUST342,Female,24,Home & Garden,4,142.0002742,Cash,09-04-2023,Metropol AVM
INV343,CUST343,Female,20,Electronics,4,229.9256012,Credit Card,11-04-2024,Mall of Istanbul
INV344,CUST344,Female,32,Clothing,5,38.84093263,Debit Card,18-07-2024,Zorlu Center
INV345,CUST345,Male,57,Electronics,6,332.045808,Debit Card,16-11-2023,Viaport Outlet
INV346,CUST346,Male,33,Clothing,3,366.4902878,Credit Card,20-05-2023,Zorlu Center
INV347,CUST347,Male,60,Toys,8,86.02085386,Credit Card,20-10-2023,Mall of Istanbul
INV348,CUST348,Female,48,Home & Garden,3,161.8252082,Cash,29-03-2024,Emaar Square Mall
INV349,CUST349,Female,31,Clothing,6,384.0363398,Credit Card,27-07-2023,Istinye Park
INV350,CUST350,Male,54,Clothing,5,339.3662214,Debit Card,10-07-2024,Emaar Square Mall
INV351,CUST351,Male,52,Sports,6,125.8331911,Debit Card,05-07-2023,Istinye Park
INV352,CUST352,Female,26,Toys,2,251.493136,Cash,22-04-2023,Kanyon
INV353,CUST353,Male,20,Toys,3,105.8138302,Cash,19-05-2023,Cevahir AVM
INV354,CUST354,Male,50,Electronics,8,134.8047097,Debit Card,11-01-2023,Metrocity
INV355,CUST355,Female,47,Home & Garden,9,453.3633994,Debit Card,09-12-2023,Kanyon
INV356,CUST356,Male,48,Sports,5,348.931237,Debit Card,05-04-2023,Kanyon
INV357,CUST357,Male,50,Home & Garden,7,443.1719201,Credit Card,22-04-2024,Metropol AVM
INV358,CUST358,Male,30,Electronics,2,90.14036761,Debit Card,25-08-2024,Metropol AVM
INV359,CUST359,Male,39,Sports,9,271.9821369,Debit Card,14-03-2023,Emaar Square Mall
INV360,CUST360,Female,46,Electronics,9,470.6607346,Cash,13-07-2024,Kanyon
INV361,CUST361,Male,37,Sports,3,46.15074902,Credit Card,17-12-2023,Istinye Park
INV362,CUST362,Male,42,Home & Garden,6,366.2567215,Credit Card,09-01-2023,Forum Istanbul
INV363,CUST363,Male,33,Electronics,1,300.3408735,Cash,04-03-2023,Forum Istanbul
INV364,CUST364,Male,29,Toys,6,16.62487058,Cash,11-12-2023,Emaar Square Mall
INV365,CUST365,Female,35,Clothing,7,191.7126962,Credit Card,03-04-2024,Zorlu Center
INV366,CUST366,Female,59,Clothing,6,332.1904318,Cash,12-03-2024,Emaar Square Mall
INV367,CUST367,Male,59,Sports,5,440.4178486,Credit Card,08-04-2023,Mall of Istanbul
INV368,CUST368,Female,59,Sports,7,29.19355579,Debit Card,15-11-2023,Emaar Square Mall
INV369,CUST369,Male,56,Home & Garden,7,225.6349389,Credit Card,05-02-2023,Cevahir AVM
INV370,CUST370,Male,64,Toys,3,41.71108397,Cash,08-06-2023,Forum Istanbul
INV371,CUST371,Male,42,Sports,3,35.77531743,Cash,23-05-2023,Emaar Square Mall
INV372,CUST372,Male,29,Electronics,1,48.39207892,Cash,29-01-2024,Metrocity
INV373,CUST373,Male,32,Toys,2,347.6116029,Cash,11-09-2023,Zorlu Center
INV374,CUST374,Female,43,Clothing,3,362.2509314,Credit Card,18-04-2023,Istinye Park
INV375,CUST375,Female,19,Electronics,2,58.12328714,Cash,26-06-2023,Viaport Outlet
INV376,CUST376,Male,64,Electronics,8,60.39461599,Debit Card,04-09-2024,Emaar Square Mall
INV377,CUST377,Male,27,Clothing,7,471.1722614,Cash,16-10-2023,Zorlu Center
INV378,CUST378,Male,21,Electronics,2,208.6747843,Debit Card,19-08-2023,Metropol AVM
INV379,CUST379,Male,54,Home & Garden,2,65.00091786,Cash,30-03-2024,Cevahir AVM
INV380,CUST380,Female,32,Home & Garden,9,70.45411443,Credit Card,20-06-2023,Cevahir AVM
INV381,CUST381,Male,21,Toys,9,18.93007585,Credit Card,07-01-2023,Viaport Outlet
INV382,CUST382,Male,62,Home & Garden,4,457.4809469,Cash,22-03-2023,Mall of Istanbul
INV383,CUST383,Male,60,Toys,6,237.3037097,Cash,03-03-2023,Mall of Istanbul
INV384,CUST384,Male,53,Toys,9,212.8956697,Debit Card,16-09-2023,Kanyon
INV385,CUST385,Female,55,Sports,7,391.2484098,Debit Card,20-07-2023,Mall of Istanbul
INV386,CUST386,Male,44,Home & Garden,1,10.03281914,Credit Card,16-08-2023,Forum Istanbul
INV387,CUST387,Female,59,Clothing,3,446.9669382,Debit Card,04-11-2023,Mall of Istanbul
INV388,CUST388,Male,20,Home & Garden,5,327.1246516,Credit Card,15-08-2023,Emaar Square Mall
INV389,CUST389,Female,56,Sports,1,155.0240085,Credit Card,12-04-2024,Istinye Park
INV390,CUST390,Male,46,Electronics,6,267.6229941,Credit Card,18-05-2023,Metrocity
INV391,CUST391,Female,49,Sports,3,411.2517731,Debit Card,15-04-2023,Metropol AVM
INV392,CUST392,Male,48,Home & Garden,3,456.4985027,Cash,08-04-2024,Istinye Park
INV393,CUST393,Male,35,Clothing,3,24.45007743,Debit Card,09-03-2024,Metrocity
INV394,CUST394,Female,48,Toys,3,342.4177328,Cash,26-07-2023,Istinye Park
INV395,CUST395,Male,24,Electronics,8,126.4195513,Cash,09-07-2024,Mall of Istanbul
INV396,CUST396,Male,19,Home & Garden,4,178.823909,Cash,08-12-2023,Emaar Square Mall
INV397,CUST397,Male,53,Toys,6,221.0524121,Cash,29-06-2024,Cevahir AVM
INV398,CUST398,Male,39,Clothing,6,45.58249272,Credit Card,17-11-2023,Metrocity
INV399,CUST399,Male,58,Electronics,9,102.6153055,Debit Card,04-02-2024,Kanyon
INV400,CUST400,Male,20,Home & Garden,3,419.9703799,Cash,12-04-2024,Mall of Istanbul
INV401,CUST401,Male,51,Sports,2,352.566265,Cash,14-08-2023,Cevahir AVM
INV402,CUST402,Male,33,Home & Garden,5,180.4670931,Debit Card,19-02-2023,Istinye Park
INV403,CUST403,Male,48,Toys,2,407.9453847,Cash,17-08-2024,Mall of Istanbul
INV404,CUST404,Female,30,Sports,7,298.1558651,Cash,24-04-2024,Kanyon
INV405,CUST405,Female,57,Electronics,2,65.22908313,Debit Card,14-06-2024,Metrocity
INV406,CUST406,Male,32,Clothing,6,279.7928643,Credit Card,28-01-2023,Viaport Outlet
INV407,CUST407,Male,23,Toys,8,54.82197211,Debit Card,22-01-2024,Cevahir AVM
INV408,CUST408,Male,23,Clothing,4,148.5665804,Credit Card,10-05-2024,Viaport Outlet
INV409,CUST409,Male,20,Toys,2,12.33305342,Credit Card,20-04-2024,Kanyon
INV410,CUST410,Male,34,Home & Garden,9,299.7848865,Cash,14-01-2023,Forum Istanbul
INV411,CUST411,Female,41,Home & Garden,8,412.4756275,Debit Card,08-09-2023,Mall of Istanbul
INV412,CUST412,Male,55,Toys,8,344.0792099,Credit Card,16-08-2024,Forum Istanbul
INV413,CUST413,Female,21,Sports,8,189.8282316,Credit Card,05-03-2023,Istinye Park
INV414,CUST414,Male,27,Clothing,9,309.0436999,Cash,29-08-2024,Metrocity
INV415,CUST415,Female,58,Sports,9,237.2038058,Debit Card,22-03-2023,Metrocity
INV416,CUST416,Male,39,Home & Garden,9,405.4853926,Cash,11-09-2024,Kanyon
INV417,CUST417,Male,64,Clothing,9,407.9221342,Debit Card,30-08-2024,Cevahir AVM
INV418,CUST418,Female,31,Sports,4,415.5391382,Cash,23-11-2023,Istinye Park
INV419,CUST419,Male,57,Clothing,8,117.4507714,Credit Card,17-08-2023,Mall of Istanbul
INV420,CUST420,Male,44,Sports,2,371.4520903,Cash,10-04-2023,Viaport Outlet
INV421,CUST421,Female,40,Home & Garden,4,247.6355595,Credit Card,25-09-2023,Metrocity
INV422,CUST422,Female,63,Clothing,1,325.9304527,Debit Card,21-03-2024,Mall of Istanbul
INV423,CUST423,Male,58,Clothing,8,388.8036787,Credit Card,13-04-2023,Istinye Park
INV424,CUST424,Male,55,Clothing,8,93.0155873,Debit Card,03-11-2023,Metrocity
INV425,CUST425,Female,49,Electronics,8,231.5342125,Cash,24-03-2023,Istinye Park
INV426,CUST426,Female,34,Toys,2,330.6717096,Cash,13-01-2023,Viaport Outlet
INV427,CUST427,Male,25,Electronics,1,493.0635213,Credit Card,10-07-2023,Forum Istanbul
INV428,CUST428,Female,22,Electronics,5,146.302839,Debit Card,26-01-2023,Mall of Istanbul
INV429,CUST429,Female,58,Sports,7,476.0709034,Debit Card,29-06-2023,Zorlu Center
INV430,CUST430,Male,42,Electronics,2,321.2882813,Credit Card,06-09-2023,Mall of Istanbul
INV431,CUST431,Male,37,Clothing,4,192.2442905,Cash,09-02-2024,Metrocity
INV432,CUST432,Female,49,Electronics,4,226.6969928,Credit Card,25-01-2023,Metrocity
INV433,CUST433,Female,38,Sports,3,94.39251708,Credit Card,06-05-2023,Cevahir AVM
INV434,CUST434,Female,26,Sports,7,140.4892857,Credit Card,05-12-2023,Metrocity
INV435,CUST435,Male,42,Clothing,2,252.0622723,Cash,03-02-2024,Zorlu Center
INV436,CUST436,Female,24,Clothing,7,384.4102473,Cash,20-01-2023,Viaport Outlet
INV437,CUST437,Female,61,Toys,6,352.1297194,Debit Card,15-11-2023,Metrocity
INV438,CUST438,Male,58,Toys,7,89.87669622,Cash,17-12-2023,Cevahir AVM
INV439,CUST439,Female,45,Sports,7,417.632749,Cash,24-06-2023,Metropol AVM
INV440,CUST440,Male,23,Clothing,7,131.6130039,Debit Card,04-06-2024,Mall of Istanbul
INV441,CUST441,Male,47,Clothing,6,121.7108762,Credit Card,10-12-2023,Metropol AVM
INV442,CUST442,Female,54,Clothing,7,443.6846728,Credit Card,17-01-2024,Viaport Outlet
INV443,CUST443,Male,56,Home & Garden,5,434.4507483,Debit Card,03-10-2023,Cevahir AVM
INV444,CUST444,Male,35,Home & Garden,6,422.2852396,Debit Card,18-05-2024,Viaport Outlet
INV445,CUST445,Male,19,Sports,9,382.8719688,Credit Card,31-08-2024,Cevahir AVM
INV446,CUST446,Male,33,Clothing,2,146.5232123,Cash,05-12-2023,Cevahir AVM
INV447,CUST447,Male,48,Home & Garden,8,94.01398644,Cash,05-04-2023,Forum Istanbul
INV448,CUST448,Male,49,Sports,2,187.8839157,Cash,18-06-2024,Kanyon
INV449,CUST449,Male,35,Toys,2,399.6739294,Debit Card,29-02-2024,Forum Istanbul
INV450,CUST450,Male,36,Clothing,5,462.9287391,Cash,08-03-2023,Metropol AVM
INV451,CUST451,Male,31,Home & Garden,8,339.874787,Debit Card,18-10-2023,Kanyon
INV452,CUST452,Female,30,Toys,4,146.2938966,Credit Card,04-06-2024,Mall of Istanbul
INV453,CUST453,Female,52,Home & Garden,2,304.6607061,Credit Card,15-12-2023,Cevahir AVM
INV454,CUST454,Female,63,Electronics,3,27.74370198,Credit Card,27-09-2023,Mall of Istanbul
INV455,CUST455,Male,35,Home & Garden,2,185.1619174,Cash,24-01-2024,Cevahir AVM
INV456,CUST456,Male,41,Sports,8,397.7437093,Credit Card,18-01-2024,Zorlu Center
INV457,CUST457,Female,62,Electronics,7,27.47973668,Debit Card,13-07-2023,Cevahir AVM
INV458,CUST458,Male,24,Home & Garden,4,248.833906,Credit Card,15-06-2023,Metrocity
INV459,CUST459,Male,42,Home & Garden,1,489.6923201,Cash,02-02-2024,Emaar Square Mall
INV460,CUST460,Female,62,Sports,5,28.11688036,Cash,20-01-2023,Kanyon
INV461,CUST461,Male,36,Toys,8,252.1710276,Credit Card,23-07-2024,Emaar Square Mall
INV462,CUST462,Female,58,Sports,8,386.0610238,Debit Card,14-07-2024,Istinye Park
INV463,CUST463,Male,61,Home & Garden,4,66.30880919,Credit Card,17-07-2024,Kanyon
INV464,CUST464,Female,61,Sports,1,249.2091897,Debit Card,28-11-2023,Emaar Square Mall
INV465,CUST465,Male,48,Electronics,7,115.3556468,Debit Card,10-11-2023,Emaar Square Mall
INV466,CUST466,Male,61,Home & Garden,4,296.3986828,Cash,10-08-2023,Kanyon
INV467,CUST467,Female,47,Clothing,3,30.49109263,Cash,11-06-2024,Mall of Istanbul
INV468,CUST468,Male,19,Toys,6,76.58261953,Cash,03-11-2023,Zorlu Center
INV469,CUST469,Male,20,Toys,8,466.3585456,Credit Card,01-07-2024,Istinye Park
INV470,CUST470,Male,34,Toys,8,112.0937802,Cash,23-06-2023,Viaport Outlet
INV471,CUST471,Male,52,Clothing,6,88.37547071,Debit Card,22-06-2024,Emaar Square Mall
INV472,CUST472,Male,19,Home & Garden,5,180.9139961,Debit Card,17-05-2023,Zorlu Center
INV473,CUST473,Female,28,Electronics,8,100.1697397,Cash,16-09-2023,Cevahir AVM
INV474,CUST474,Female,49,Toys,3,239.5071363,Credit Card,13-06-2024,Istinye Park
INV475,CUST475,Female,44,Home & Garden,5,435.5531045,Cash,21-08-2023,Cevahir AVM
INV476,CUST476,Female,23,Sports,8,93.32407273,Cash,25-05-2024,Emaar Square Mall
INV477,CUST477,Female,24,Home & Garden,7,388.9272677,Cash,01-03-2024,Emaar Square Mall
INV478,CUST478,Female,33,Home & Garden,3,199.8827889,Debit Card,10-11-2023,Mall of Istanbul
INV479,CUST479,Female,27,Electronics,7,346.165742,Debit Card,03-08-2024,Emaar Square Mall
INV480,CUST480,Male,24,Sports,6,375.8617997,Debit Card,22-10-2023,Mall of Istanbul
INV481,CUST481,Female,45,Home & Garden,9,92.5421679,Cash,12-08-2024,Cevahir AVM
INV482,CUST482,Female,58,Home & Garden,7,485.6213733,Debit Card,23-05-2023,Kanyon
INV483,CUST483,Male,46,Clothing,7,319.9727316,Cash,19-01-2024,Istinye Park
INV484,CUST484,Female,35,Toys,3,391.8564275,Credit Card,25-05-2024,Emaar Square Mall
INV485,CUST485,Female,55,Home & Garden,2,424.78251,Cash,13-04-2023,Viaport Outlet
INV486,CUST486,Female,30,Sports,4,209.8781729,Credit Card,16-01-2024,Metrocity
INV487,CUST487,Male,37,Electronics,5,348.5100301,Debit Card,12-03-2023,Istinye Park
INV488,CUST488,Female,32,Home & Garden,9,262.9181165,Credit Card,03-01-2023,Metropol AVM
INV489,CUST489,Male,50,Electronics,3,268.4783369,Cash,11-05-2024,Istinye Park
INV490,CUST490,Male,61,Clothing,9,212.6849466,Credit Card,13-02-2024,Metropol AVM
INV491,CUST491,Female,18,Sports,6,105.7116576,Cash,03-09-2024,Metrocity
INV492,CUST492,Female,21,Sports,8,50.3194513,Cash,17-01-2023,Mall of Istanbul
INV493,CUST493,Male,64,Sports,5,274.4303514,Cash,04-11-2023,Istinye Park
INV494,CUST494,Male,58,Clothing,8,196.0267872,Credit Card,12-05-2023,Metrocity
INV495,CUST495,Female,25,Home & Garden,5,170.5161267,Cash,18-10-2023,Viaport Outlet
INV496,CUST496,Male,27,Home & Garden,3,71.39867653,Debit Card,10-05-2024,Zorlu Center
INV497,CUST497,Female,36,Electronics,2,453.7284954,Cash,22-05-2023,Emaar Square Mall
INV498,CUST498,Female,43,Toys,2,457.5943031,Cash,21-03-2023,Mall of Istanbul
INV499,CUST499,Female,59,Home & Garden,9,51.99875994,Cash,09-09-2024,Forum Istanbul
INV500,CUST500,Female,42,Home & Garden,5,226.3883768,Debit Card,11-02-2024,Cevahir AVM
INV501,CUST501,Male,36,Sports,4,326.6491279,Credit Card,09-04-2023,Mall of Istanbul
INV502,CUST502,Female,36,Toys,6,189.5680356,Credit Card,03-07-2024,Metropol AVM
INV503,CUST503,Male,56,Home & Garden,6,366.7020273,Credit Card,20-08-2024,Zorlu Center
INV504,CUST504,Male,60,Clothing,8,146.3350227,Credit Card,17-05-2023,Emaar Square Mall
INV505,CUST505,Male,61,Sports,9,170.6473617,Credit Card,23-09-2023,Mall of Istanbul
INV506,CUST506,Female,62,Electronics,2,443.3456196,Debit Card,13-12-2023,Istinye Park
INV507,CUST507,Male,62,Clothing,7,84.13817701,Debit Card,25-02-2024,Metropol AVM
INV508,CUST508,Male,48,Electronics,6,349.8267908,Debit Card,22-05-2024,Emaar Square Mall
INV509,CUST509,Female,34,Electronics,9,111.6978725,Debit Card,08-10-2023,Istinye Park
INV510,CUST510,Female,24,Toys,2,262.1726327,Cash,31-05-2023,Mall of Istanbul
INV511,CUST511,Female,46,Electronics,5,111.4882052,Cash,20-06-2023,Metropol AVM
INV512,CUST512,Female,51,Home & Garden,8,50.25031641,Cash,06-02-2024,Cevahir AVM
INV513,CUST513,Male,43,Toys,6,283.5266117,Debit Card,31-08-2023,Istinye Park
INV514,CUST514,Female,38,Home & Garden,7,309.0659931,Debit Card,27-03-2024,Zorlu Center
INV515,CUST515,Female,60,Home & Garden,6,309.7987582,Debit Card,22-03-2023,Metropol AVM
INV516,CUST516,Male,58,Clothing,8,378.5440206,Cash,11-04-2023,Kanyon
INV517,CUST517,Male,50,Clothing,7,158.4499474,Credit Card,30-12-2023,Forum Istanbul
INV518,CUST518,Female,29,Clothing,6,80.41468097,Cash,24-09-2023,Zorlu Center
INV519,CUST519,Female,20,Clothing,9,234.1367101,Debit Card,05-02-2023,Cevahir AVM
INV520,CUST520,Male,30,Toys,7,178.0979774,Credit Card,19-06-2024,Emaar Square Mall
INV521,CUST521,Male,19,Sports,5,284.9903114,Cash,21-05-2023,Metrocity
INV522,CUST522,Male,24,Sports,5,477.9887853,Credit Card,11-04-2024,Metrocity
INV523,CUST523,Female,19,Toys,8,424.6180103,Credit Card,05-08-2023,Kanyon
INV524,CUST524,Female,32,Clothing,2,390.3924014,Debit Card,21-11-2023,Zorlu Center
INV525,CUST525,Male,30,Home & Garden,5,297.7496455,Credit Card,01-01-2023,Forum Istanbul
INV526,CUST526,Male,39,Electronics,4,129.2155894,Cash,06-08-2024,Forum Istanbul
INV527,CUST527,Female,23,Clothing,2,346.5468303,Credit Card,09-10-2023,Emaar Square Mall
INV528,CUST528,Male,54,Electronics,4,437.3837674,Credit Card,23-04-2023,Metrocity
INV529,CUST529,Male,60,Clothing,7,367.5334778,Credit Card,03-07-2024,Metropol AVM
INV530,CUST530,Male,39,Sports,8,425.7126138,Cash,21-06-2024,Viaport Outlet
INV531,CUST531,Male,39,Electronics,3,240.5215316,Cash,06-04-2024,Cevahir AVM
INV532,CUST532,Female,33,Electronics,6,485.8484026,Cash,27-11-2023,Emaar Square Mall
INV533,CUST533,Female,24,Home & Garden,6,257.9104359,Credit Card,06-07-2024,Emaar Square Mall
INV534,CUST534,Male,45,Toys,5,30.92731695,Debit Card,14-01-2023,Kanyon
INV535,CUST535,Male,26,Home & Garden,3,481.7920417,Credit Card,11-03-2023,Emaar Square Mall
INV536,CUST536,Male,22,Home & Garden,6,184.2953773,Cash,12-05-2023,Kanyon
INV537,CUST537,Male,61,Sports,6,162.3345781,Cash,28-05-2024,Mall of Istanbul
INV538,CUST538,Male,18,Electronics,3,457.3479345,Cash,07-08-2023,Kanyon
INV539,CUST539,Female,44,Electronics,5,113.7934892,Cash,26-03-2023,Istinye Park
INV540,CUST540,Male,46,Electronics,9,107.5680514,Debit Card,31-01-2023,Istinye Park
INV541,CUST541,Female,25,Sports,5,427.098618,Debit Card,22-12-2023,Mall of Istanbul
INV542,CUST542,Female,57,Home & Garden,7,152.4316936,Credit Card,07-01-2023,Forum Istanbul
INV543,CUST543,Male,51,Sports,5,295.9232045,Cash,31-03-2023,Metrocity
INV544,CUST544,Male,32,Home & Garden,3,205.8530482,Debit Card,06-08-2023,Viaport Outlet
INV545,CUST545,Male,57,Electronics,4,365.3494394,Cash,28-04-2024,Forum Istanbul
INV546,CUST546,Female,55,Toys,2,21.0667968,Cash,15-08-2024,Cevahir AVM
INV547,CUST547,Male,18,Clothing,8,271.3562954,Cash,15-03-2023,Istinye Park
INV548,CUST548,Male,47,Clothing,6,224.2519382,Debit Card,20-05-2024,Istinye Park
INV549,CUST549,Male,44,Home & Garden,5,423.3417215,Credit Card,20-08-2024,Kanyon
INV550,CUST550,Female,43,Sports,6,184.7618841,Debit Card,20-08-2024,Kanyon
INV551,CUST551,Male,27,Home & Garden,4,17.14130398,Cash,05-02-2023,Istinye Park
INV552,CUST552,Male,48,Clothing,2,306.3170125,Credit Card,12-10-2023,Kanyon
INV553,CUST553,Male,45,Electronics,3,14.27620773,Debit Card,05-09-2023,Forum Istanbul
INV554,CUST554,Female,52,Home & Garden,2,352.5104587,Debit Card,01-03-2024,Metropol AVM
INV555,CUST555,Female,52,Home & Garden,3,474.1803752,Cash,03-11-2023,Emaar Square Mall
INV556,CUST556,Female,22,Electronics,5,424.0173474,Debit Card,09-08-2023,Cevahir AVM
INV557,CUST557,Male,46,Home & Garden,9,200.4956953,Cash,18-06-2024,Forum Istanbul
INV558,CUST558,Female,34,Sports,4,152.6292321,Cash,17-09-2023,Emaar Square Mall
INV559,CUST559,Male,52,Electronics,5,235.5246604,Cash,30-07-2024,Metropol AVM
INV560,CUST560,Female,46,Home & Garden,1,475.6008919,Cash,09-01-2023,Emaar Square Mall
