invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I230983,C204146,Female,49,Clothing,1,300.08,Credit Card,03-02-2023,Kanyon
I222827,C218551,Female,25,Clothing,3,900.24,Credit Card,27-11-2022,Mall of Istanbul
I111055,C160596,Male,68,Technology,1,1050,Credit Card,26-08-2022,Mall of Istanbul
I117277,C332608,Male,47,Clothing,1,300.08,Credit Card,01-11-2023,Istinye Park
I319596,C261635,Female,49,Technology,1,1050,Cash,13-01-2022,Istinye Park
I632642,C143262,Female,52,Souvenir,5,58.65,Cash,03-12-2022,Mall of Istanbul
I127930,C332193,Male,54,Clothing,1,300.08,Cash,15-11-2022,Kanyon
I786653,C261635,Female,53,Shoes,1,600.17,Cash,20-07-2022,Mall of Istanbul
I201131,C165147,Male,62,Clothing,1,300.08,Cash,25-10-2022,Cevahir AVM
I328046,C100507,Female,30,Cosmetics,3,121.98,Debit Card,17-06-2022,Mall of Istanbul
I251311,C287017,Male,40,Shoes,4,2400.68,Credit Card,29-04-2022,Emaar Square Mall
I160638,C143434,Female,48,Clothing,2,600.16,Cash,29-05-2022,Kanyon
I437948,C333717,Male,26,Food & Beverage,5,26.15,Cash,22-08-2022,Metrocity
I282321,C193274,Female,27,Food & Beverage,1,5.23,Cash,16-11-2022,Kanyon
I707747,C181552,Female,26,Souvenir,5,58.65,Debit Card,17-08-2022,Kanyon
I158486,C143507,Female,65,Food & Beverage,3,15.69,Credit Card,02-10-2023,Istinye Park
I164873,C269710,Female,19,Books,4,60.6,Credit Card,19-05-2022,Metrocity
I325555,C189296,Male,21,Technology,4,4200,Credit Card,30-01-2023,Metrocity
I280155,C316695,Female,65,Toys,5,179.2,Debit Card,18-12-2022,Mall of Istanbul
I156562,C134039,Female,23,Cosmetics,4,162.64,Credit Card,16-07-2022,Metrocity
I332361,C323659,Male,42,Clothing,3,900.24,Cash,18-01-2022,Kanyon
I907952,C249165,Female,54,Clothing,2,600.16,Credit Card,08-07-2022,Metropol AVM
I457421,C124369,Male,48,Cosmetics,4,162.64,Cash,28-08-2022,Kanyon
I246390,C822515,Female,57,Clothing,4,1200.32,Cash,06-03-2022,Metropol AVM
I321373,C304326,Female,23,Food & Beverage,5,26.15,Cash,08-05-2022,Zorlu Center
I966684,C108111,Female,49,Toys,4,143.36,Cash,10-02-2022,Mall of Istanbul
I726807,C321505,Female,26,Clothing,4,1200.32,Credit Card,30-12-2022,Viaport Outlet
I333100,C268234,Female,62,Clothing,5,1500.4,Credit Card,01-05-2022,Mall of Istanbul
I207643,C335089,Male,30,Toys,1,35.84,Cash,28-02-2022,Mall of Istanbul
I647207,C118879,Female,28,Clothing,2,600.16,Credit Card,11-10-2022,Kanyon
I330964,C107829,Female,65,Shoes,2,1200.34,Debit Card,29-11-2022,Metropol AVM
I223568,C366272,Female,61,Toys,2,71.68,Credit Card,27-08-2022,Istinye Park
I194268,C162552,Female,35,Souvenir,5,58.65,Cash,26-02-2023,Metropol AVM
I205336,C181619,Male,32,Cosmetics,1,40.66,Cash,02-01-2023,Istinye Park
I171351,C203766,Female,68,Souvenir,1,11.73,Debit Card,02-10-2022,Kanyon
I231029,C299323,Male,38,Clothing,4,1200.32,Cash,18-01-2023,Istinye Park
I169427,C268585,Female,53,Clothing,5,1500.4,Cash,12-03-2022,Forum Istanbul
I737161,C194522,Female,21,Food & Beverage,4,20.92,Credit Card,24-04-2022,Mall of Istanbul
I225327,C261635,Male,61,Cosmetics,2,81.32,Cash,19-08-2022,Cevahir AVM
I331405,C402830,Female,26,Clothing,3,900.24,Cash,11-02-2022,Kanyon
I306957,C221934,Female,40,Clothing,2,600.16,Credit Card,17-09-2022,Cevahir AVM
I147079,C183826,Female,20,Clothing,4,1200.32,Credit Card,05-01-2022,Metropol AVM
I829259,C712913,Female,38,Cosmetics,4,162.64,Cash,17-11-2022,Viaport Outlet
I296251,C530461,Female,63,Cosmetics,2,81.32,Cash,17-06-2022,Metrocity
I808238,C512778,Male,25,Shoes,2,1200.34,Credit Card,14-07-2022,Mall of Istanbul
I891465,C323761,Female,19,Clothing,1,300.08,Cash,21-07-2022,Metrocity
I241690,C306662,Male,56,Souvenir,2,23.46,Credit Card,14-06-2022,Kanyon
I295337,C712913,Female,20,Shoes,4,2400.68,Debit Card,08-05-2022,Mall of Istanbul
I265980,C256100,Female,35,Books,1,15.15,Credit Card,04-01-2022,Forum Istanbul
I293153,C101451,Female,62,Food & Beverage,2,10.46,Cash,11-10-2022,Metropol AVM
I193148,C157435,Female,32,Clothing,4,1200.32,Cash,02-11-2023,Cevahir AVM
I318625,C138279,Male,48,Technology,5,5250,Cash,26-02-2023,Zorlu Center
I142245,C640700,Male,43,Cosmetics,3,121.98,Debit Card,12-01-2022,Zorlu Center
I610847,C393686,Female,29,Clothing,4,1200.32,Cash,02-06-2023,Metrocity
I295181,C147120,Female,43,Food & Beverage,2,10.46,Credit Card,17-11-2022,Metrocity
I260475,C307201,Female,31,Clothing,5,1500.4,Credit Card,17-03-2022,Mall of Istanbul
I145917,C427543,Female,62,Cosmetics,5,203.3,Credit Card,02-01-2023,Forum Istanbul
I103120,C321123,Female,18,Shoes,4,2400.68,Debit Card,20-02-2022,Mall of Istanbul
I173288,C306576,Female,52,Food & Beverage,5,26.15,Credit Card,25-01-2023,Metrocity
I107697,C294062,Female,58,Toys,1,35.84,Cash,18-08-2022,Istinye Park
I174942,C880650,Female,19,Clothing,3,900.24,Credit Card,23-01-2023,Kanyon
I266121,C279559,Male,47,Clothing,4,1200.32,Cash,01-05-2022,Kanyon
I454912,C303507,Female,56,Toys,2,71.68,Credit Card,12-04-2022,Metropol AVM
I180372,C245592,Male,49,Souvenir,5,58.65,Cash,13-09-2022,Forum Istanbul
I466698,C277091,Female,51,Shoes,3,1800.51,Debit Card,24-02-2023,Kanyon
I165625,C597386,Female,38,Shoes,4,2400.68,Cash,30-10-2022,Mall of Istanbul
I333045,C265374,Male,42,Clothing,1,300.08,Credit Card,12-09-2022,Kanyon
I131869,C812425,Male,58,Food & Beverage,1,5.23,Debit Card,29-01-2023,Kanyon
I168101,C194305,Female,57,Souvenir,3,35.19,Cash,26-04-2022,Forum Istanbul
I144171,C525444,Female,62,Clothing,1,300.08,Debit Card,20-04-2022,Kanyon
I191531,C306372,Male,31,Shoes,3,1800.51,Cash,20-12-2022,Metrocity
I165583,C277728,Female,54,Clothing,1,300.08,Credit Card,02-08-2023,Metrocity
I210803,C262483,Male,19,Clothing,4,1200.32,Credit Card,17-09-2022,Metrocity
I209258,C200772,Male,68,Cosmetics,5,203.3,Cash,07-07-2022,Metrocity
I169548,C555402,Male,44,Clothing,5,1500.4,Credit Card,15-09-2022,Mall of Istanbul
I140693,C326665,Female,44,Clothing,2,600.16,Credit Card,27-11-2022,Cevahir AVM
I172509,C227271,Female,29,Shoes,3,1800.51,Cash,26-12-2022,Mall of Istanbul
I301205,C227943,Female,67,Food & Beverage,4,20.92,Credit Card,16-09-2022,Kanyon
I295440,C781972,Female,69,Food & Beverage,2,10.46,Debit Card,04-10-2022,Mall of Istanbul
I273820,C176114,Male,30,Food & Beverage,4,20.92,Credit Card,12-02-2022,Cevahir AVM
I279919,C197040,Female,38,Clothing,2,600.16,Cash,27-08-2022,Istinye Park
I156252,C959956,Female,63,Toys,4,143.36,Debit Card,15-09-2022,Viaport Outlet
I183583,C272805,Male,49,Cosmetics,1,40.66,Cash,06-11-2022,Forum Istanbul
I135098,C163096,Male,18,Clothing,5,1500.4,Cash,09-09-2022,Kanyon
I187453,C161253,Female,42,Shoes,3,1800.51,Cash,29-01-2023,Metrocity
I176625,C219995,Female,54,Clothing,4,1200.32,Cash,07-05-2022,Metropol AVM
I749173,C832010,Male,43,Shoes,4,2400.68,Credit Card,23-07-2022,Mall of Istanbul
I323478,C153963,Female,41,Food & Beverage,2,10.46,Cash,24-11-2022,Metrocity
I929854,C313275,Female,34,Shoes,1,600.17,Debit Card,01-04-2023,Metropol AVM
I274883,C762278,Female,67,Food & Beverage,1,5.23,Cash,03-01-2022,Viaport Outlet
I338411,C718508,Male,60,Books,5,75.75,Credit Card,17-01-2023,Mall of Istanbul
I218234,C315526,Female,52,Toys,3,107.52,Cash,28-02-2023,Forum Istanbul
I278299,C199461,Female,34,Food & Beverage,3,15.69,Credit Card,14-03-2022,Metropol AVM
I670822,C273931,Female,25,Food & Beverage,2,10.46,Credit Card,09-05-2022,Kanyon
I339508,C155225,Female,48,Clothing,3,900.24,Cash,27-12-2022,Emaar Square Mall
I268823,C170934,Male,30,Clothing,1,300.08,Debit Card,02-08-2023,Istinye Park
I846907,C162039,Female,36,Clothing,5,1500.4,Cash,16-10-2022,Istinye Park
I280823,C320324,Female,68,Technology,3,3150,Credit Card,08-12-2022,Istinye Park
I231514,C287783,Female,36,Shoes,1,600.17,Cash,21-12-2022,Emaar Square Mall
I200720,C146738,Female,30,Food & Beverage,1,5.23,Credit Card,21-04-2022,Emaar Square Mall
I171758,C331518,Female,52,Cosmetics,4,162.64,Debit Card,22-03-2022,Emaar Square Mall
I148039,C159217,Female,24,Technology,4,4200,Debit Card,13-05-2022,Kanyon
I215019,C116029,Female,45,Cosmetics,5,203.3,Cash,22-06-2022,Kanyon
I528108,C301517,Male,24,Books,1,15.15,Debit Card,16-10-2022,Metropol AVM
I255698,C197019,Female,65,Shoes,4,2400.68,Cash,28-10-2022,Metrocity
I561353,C199461,Female,58,Toys,3,107.52,Cash,11-10-2022,Metrocity
I335633,C233697,Female,53,Clothing,3,900.24,Credit Card,21-07-2022,Zorlu Center
I202868,C880650,Male,30,Clothing,2,600.16,Debit Card,27-02-2022,Kanyon
I551504,C233022,Male,33,Shoes,1,600.17,Debit Card,30-03-2022,Zorlu Center
I357584,C469840,Female,54,Clothing,3,900.24,Cash,13-05-2022,Kanyon
I572568,C106133,Female,66,Shoes,4,2400.68,Credit Card,12-02-2022,Mall of Istanbul
I834928,C143851,Male,56,Clothing,5,1500.4,Debit Card,08-10-2022,Emaar Square Mall
I722991,C481959,Female,19,Clothing,5,1500.4,Cash,03-12-2022,Zorlu Center
I121934,C250065,Female,22,Technology,1,1050,Cash,10-07-2022,Metrocity
I227368,C481959,Male,44,Clothing,2,600.16,Cash,08-10-2022,Mall of Istanbul
I311797,C208750,Female,64,Food & Beverage,2,10.46,Credit Card,31-03-2022,Metropol AVM
I448498,C555402,Female,65,Clothing,1,300.08,Credit Card,23-07-2022,Kanyon
I310335,C194522,Female,54,Clothing,4,1200.32,Debit Card,03-08-2022,Metrocity
I287899,C427543,Female,60,Clothing,5,1500.4,Debit Card,16-05-2022,Kanyon
I270096,C837885,Male,66,Food & Beverage,2,10.46,Credit Card,05-03-2022,Metropol AVM
I377607,C156004,Male,69,Souvenir,5,58.65,Credit Card,01-11-2022,Metrocity
I256639,C907582,Female,47,Cosmetics,4,162.64,Credit Card,03-05-2023,Kanyon
I322886,C336305,Male,39,Technology,3,3150,Cash,01-07-2022,Istinye Park
I248770,C750135,Female,54,Clothing,1,300.08,Cash,19-08-2022,Kanyon
I128121,C294062,Female,67,Technology,4,4200,Cash,17-01-2022,Metrocity
I159865,C126598,Female,27,Toys,3,107.52,Credit Card,01-04-2022,Mall of Istanbul
I616042,C312928,Female,57,Food & Beverage,3,15.69,Cash,17-06-2022,Kanyon
I103072,C136537,Male,20,Cosmetics,4,162.64,Cash,04-04-2022,Forum Istanbul
I497958,C328577,Female,52,Souvenir,5,58.65,Credit Card,25-02-2022,Mall of Istanbul
I249682,C309446,Female,64,Clothing,3,900.24,Cash,08-03-2022,Metropol AVM
I140825,C106311,Female,20,Cosmetics,2,81.32,Debit Card,02-04-2023,Kanyon
I742965,C814276,Female,60,Toys,3,107.52,Cash,27-08-2022,Zorlu Center
I291579,C143507,Female,36,Clothing,1,300.08,Credit Card,31-10-2022,Mall of Istanbul
I196493,C263417,Female,29,Shoes,4,2400.68,Credit Card,27-03-2022,Kanyon
I185316,C138026,Female,45,Souvenir,1,11.73,Cash,30-05-2022,Zorlu Center
I219127,C255859,Female,54,Books,1,15.15,Debit Card,23-12-2022,Kanyon
I971862,C151560,Male,45,Clothing,3,900.24,Cash,11-06-2022,Kanyon
I108180,C245592,Female,59,Food & Beverage,1,5.23,Cash,21-10-2022,Kanyon
I274610,C277888,Male,61,Souvenir,3,35.19,Cash,15-01-2022,Metrocity
I678477,C108639,Female,28,Food & Beverage,3,15.69,Credit Card,06-06-2022,Cevahir AVM
I284282,C164332,Female,69,Clothing,2,600.16,Cash,07-10-2022,Mall of Istanbul
I256046,C208250,Female,27,Food & Beverage,3,15.69,Cash,14-04-2022,Mall of Istanbul
I486233,C219995,Female,30,Clothing,3,900.24,Credit Card,14-03-2022,Metrocity
I102481,C334601,Male,66,Shoes,4,2400.68,Credit Card,22-04-2022,Kanyon
I198156,C322042,Female,52,Food & Beverage,4,20.92,Cash,26-02-2023,Metropol AVM
I528396,C597117,Female,63,Clothing,1,300.08,Debit Card,21-11-2022,Metropol AVM
I103131,C326970,Female,23,Toys,4,143.36,Cash,22-03-2022,Metrocity
I179619,C161253,Male,47,Toys,3,107.52,Cash,10-11-2022,Metrocity
I229909,C606418,Male,43,Clothing,5,1500.4,Cash,05-10-2022,Viaport Outlet
I184289,C298229,Male,25,Toys,2,71.68,Credit Card,18-09-2022,Metrocity
I340111,C762387,Female,62,Shoes,4,2400.68,Cash,04-01-2022,Mall of Istanbul
I244311,C255859,Female,23,Cosmetics,1,40.66,Cash,03-11-2022,Metrocity
I208028,C275177,Female,48,Technology,5,5250,Credit Card,03-03-2022,Cevahir AVM
I201268,C307201,Male,64,Souvenir,1,11.73,Cash,31-05-2022,Kanyon
I259335,C331518,Female,42,Cosmetics,2,81.32,Cash,17-02-2022,Metrocity
I156920,C144227,Female,25,Clothing,3,900.24,Credit Card,26-06-2022,Mall of Istanbul
I265543,C146616,Female,21,Cosmetics,2,81.32,Credit Card,10-03-2022,Mall of Istanbul
I169324,C108003,Male,51,Food & Beverage,3,15.69,Cash,14-03-2022,Emaar Square Mall
I186033,C721411,Male,67,Books,5,75.75,Cash,01-12-2023,Kanyon
I307337,C137694,Male,54,Shoes,3,1800.51,Debit Card,25-02-2023,Metropol AVM
I187305,C160596,Female,32,Shoes,3,1800.51,Debit Card,03-12-2022,Kanyon
I202249,C290275,Male,24,Souvenir,4,46.92,Cash,30-10-2022,Istinye Park
I910927,C126315,Male,37,Clothing,3,900.24,Credit Card,16-01-2023,Kanyon
I602106,C334601,Female,53,Shoes,5,3000.85,Credit Card,26-08-2022,Istinye Park
I289972,C306662,Female,43,Food & Beverage,5,26.15,Debit Card,26-11-2022,Istinye Park
I264725,C143781,Male,28,Toys,1,35.84,Credit Card,15-07-2022,Mall of Istanbul
I291281,C295466,Male,45,Technology,1,1050,Credit Card,14-04-2022,Metropol AVM
I205315,C160616,Female,39,Cosmetics,5,203.3,Cash,06-03-2022,Zorlu Center
I160370,C300459,Male,41,Clothing,1,300.08,Credit Card,02-07-2022,Metrocity
I275001,C884616,Male,51,Toys,4,143.36,Debit Card,05-04-2022,Cevahir AVM
I129187,C126315,Male,49,Cosmetics,2,81.32,Cash,08-06-2022,Forum Istanbul
I292336,C567509,Male,45,Clothing,4,1200.32,Cash,05-09-2022,Forum Istanbul
I240283,C126394,Female,53,Shoes,4,2400.68,Cash,01-10-2023,Metropol AVM
I204229,C183393,Female,32,Cosmetics,1,40.66,Credit Card,25-04-2022,Cevahir AVM
I110467,C282968,Male,40,Clothing,1,300.08,Cash,10-08-2022,Mall of Istanbul
I316054,C631970,Male,60,Clothing,5,1500.4,Debit Card,13-10-2022,Kanyon
I203525,C288831,Female,37,Clothing,1,300.08,Cash,09-08-2022,Metropol AVM
I186437,C899229,Female,56,Technology,5,5250,Debit Card,12-05-2022,Kanyon
I136489,C290819,Female,55,Clothing,2,600.16,Credit Card,13-03-2022,Metropol AVM
I329288,C184782,Female,56,Food & Beverage,3,15.69,Credit Card,05-12-2022,Mall of Istanbul
I278935,C279267,Male,27,Toys,2,71.68,Cash,14-12-2022,Cevahir AVM
I214040,C282243,Male,59,Shoes,4,2400.68,Credit Card,16-11-2022,Istinye Park
I135338,C313632,Male,62,Clothing,1,300.08,Credit Card,19-10-2022,Viaport Outlet
I103926,C858138,Male,32,Cosmetics,2,81.32,Credit Card,17-08-2022,Emaar Square Mall
I173201,C148358,Female,24,Food & Beverage,4,20.92,Credit Card,10-03-2022,Emaar Square Mall
I788206,C239532,Female,62,Cosmetics,2,81.32,Credit Card,21-02-2023,Istinye Park
I935474,C200772,Female,68,Cosmetics,2,81.32,Debit Card,09-03-2022,Metropol AVM
I335039,C465874,Male,36,Souvenir,1,11.73,Cash,05-09-2022,Istinye Park
I375865,C160201,Male,64,Clothing,3,900.24,Credit Card,30-05-2022,Kanyon
I300065,C137760,Male,22,Technology,4,4200,Cash,03-12-2022,Viaport Outlet
I123471,C567509,Female,26,Food & Beverage,5,26.15,Debit Card,25-03-2022,Kanyon
I187144,C115590,Female,40,Toys,1,35.84,Credit Card,29-05-2022,Metropol AVM
I246910,C104702,Male,32,Books,2,30.3,Cash,02-12-2022,Istinye Park
I274783,C884426,Female,36,Clothing,1,300.08,Credit Card,03-07-2022,Metrocity
I149861,C681572,Female,41,Clothing,4,1200.32,Credit Card,12-05-2022,Kanyon
I262240,C469840,Female,55,Cosmetics,1,40.66,Credit Card,15-01-2023,Mall of Istanbul
I255066,C166367,Female,25,Shoes,2,1200.34,Cash,06-07-2022,Kanyon
I110699,C190639,Female,50,Clothing,4,1200.32,Cash,11-07-2022,Istinye Park
I197048,C321053,Male,52,Clothing,1,300.08,Cash,22-10-2022,Istinye Park
I846448,C111592,Female,24,Cosmetics,1,40.66,Debit Card,24-02-2023,Emaar Square Mall
I255738,C335089,Male,52,Food & Beverage,3,15.69,Debit Card,04-12-2022,Kanyon
I701994,C139167,Male,31,Food & Beverage,1,5.23,Cash,02-09-2023,Forum Istanbul
I233553,C149528,Male,21,Cosmetics,3,121.98,Cash,26-03-2022,Metrocity
I334498,C252029,Female,45,Cosmetics,3,121.98,Credit Card,27-01-2023,Istinye Park
I240053,C156861,Male,50,Cosmetics,1,40.66,Credit Card,22-05-2022,Metrocity
I198312,C319412,Female,42,Clothing,3,900.24,Cash,03-07-2022,Kanyon
I111670,C289454,Female,25,Clothing,2,600.16,Credit Card,30-07-2022,Kanyon
I304483,C182769,Male,23,Toys,5,179.2,Cash,03-05-2022,Viaport Outlet
I224918,C260821,Female,42,Food & Beverage,5,26.15,Credit Card,11-01-2022,Kanyon
I176867,C210123,Female,63,Clothing,2,600.16,Credit Card,13-02-2023,Metrocity
I462596,C233276,Male,32,Food & Beverage,5,26.15,Debit Card,25-05-2022,Metrocity
I990095,C313632,Male,43,Shoes,2,1200.34,Debit Card,26-12-2022,Mall of Istanbul
I177064,C226800,Male,30,Food & Beverage,4,20.92,Debit Card,21-12-2022,Mall of Istanbul
I714982,C781972,Female,40,Cosmetics,2,81.32,Credit Card,23-11-2022,Istinye Park
I272468,C327056,Male,44,Clothing,5,1500.4,Cash,30-08-2022,Zorlu Center
I773945,C226800,Female,55,Cosmetics,4,162.64,Cash,12-12-2022,Metropol AVM
I307328,C171064,Male,37,Clothing,1,300.08,Cash,14-05-2022,Mall of Istanbul
I195795,C668877,Female,43,Food & Beverage,2,10.46,Cash,21-11-2022,Viaport Outlet
I316501,C202286,Male,33,Shoes,4,2400.68,Cash,13-11-2022,Mall of Istanbul
I323413,C196813,Male,34,Clothing,1,300.08,Debit Card,01-09-2022,Kanyon
I249846,C192050,Female,59,Food & Beverage,2,10.46,Debit Card,17-02-2023,Kanyon
I110354,C535096,Female,22,Clothing,5,1500.4,Debit Card,18-08-2022,Mall of Istanbul
I175688,C198772,Female,30,Cosmetics,5,203.3,Debit Card,09-10-2022,Kanyon
I175461,C303304,Female,68,Food & Beverage,3,15.69,Cash,26-10-2022,Kanyon
I157207,C179994,Female,49,Clothing,1,300.08,Cash,22-02-2022,Cevahir AVM
I193060,C336317,Male,38,Toys,5,179.2,Credit Card,18-05-2022,Mall of Istanbul
I255430,C113739,Male,51,Cosmetics,3,121.98,Debit Card,13-02-2023,Mall of Istanbul
I165932,C144771,Male,44,Cosmetics,3,121.98,Credit Card,03-04-2023,Cevahir AVM
I123656,C328765,Male,64,Clothing,2,600.16,Cash,21-04-2022,Kanyon
I338093,C196805,Female,31,Clothing,4,1200.32,Credit Card,27-07-2022,Mall of Istanbul
I543510,C221934,Female,34,Technology,1,1050,Debit Card,27-01-2022,Kanyon
I177444,C183404,Male,40,Clothing,3,900.24,Debit Card,01-09-2023,Emaar Square Mall
I103907,C599109,Male,56,Clothing,4,1200.32,Cash,10-04-2022,Forum Istanbul
I109766,C316695,Female,57,Food & Beverage,5,26.15,Cash,11-06-2022,Metrocity
I107322,C177024,Male,27,Clothing,2,600.16,Credit Card,21-10-2022,Mall of Istanbul
I307584,C106311,Female,58,Cosmetics,1,40.66,Credit Card,24-06-2022,Viaport Outlet
I300522,C235967,Female,32,Cosmetics,5,203.3,Credit Card,02-05-2022,Mall of Istanbul
I335770,C336317,Male,57,Cosmetics,1,40.66,Debit Card,10-08-2022,Forum Istanbul
I390879,C124871,Female,54,Clothing,2,600.16,Cash,19-04-2022,Mall of Istanbul
I613571,C204117,Male,56,Clothing,3,900.24,Cash,19-01-2022,Mall of Istanbul
I306290,C193044,Male,59,Clothing,2,600.16,Cash,02-02-2022,Mall of Istanbul
I321342,C208844,Male,23,Clothing,1,300.08,Credit Card,03-02-2022,Kanyon
I337040,C279370,Female,55,Food & Beverage,5,26.15,Credit Card,15-12-2022,Kanyon
I287998,C555402,Female,32,Clothing,5,1500.4,Debit Card,24-02-2022,Forum Istanbul
I117673,C262302,Male,37,Food & Beverage,4,20.92,Debit Card,03-08-2022,Istinye Park
I234239,C467553,Female,22,Shoes,5,3000.85,Cash,06-03-2022,Kanyon
I125122,C310975,Male,51,Shoes,4,2400.68,Cash,19-07-2022,Cevahir AVM
I144412,C262302,Male,32,Cosmetics,1,40.66,Cash,03-07-2023,Metrocity
I264104,C505217,Female,46,Shoes,4,2400.68,Cash,04-04-2022,Istinye Park
I257208,C256457,Female,31,Souvenir,3,35.19,Cash,15-06-2022,Metrocity
I316677,C320324,Female,44,Books,4,60.6,Cash,21-09-2022,Mall of Istanbul
I127144,C312384,Male,18,Souvenir,1,11.73,Debit Card,11-03-2022,Mall of Istanbul
I125746,C136537,Female,57,Toys,1,35.84,Cash,18-06-2022,Viaport Outlet
I994913,C303698,Female,25,Cosmetics,1,40.66,Credit Card,03-07-2022,Kanyon
I634948,C208844,Female,50,Food & Beverage,3,15.69,Cash,09-03-2022,Metrocity
I269024,C375559,Male,49,Clothing,1,300.08,Debit Card,08-12-2022,Kanyon
I264126,C259377,Male,21,Food & Beverage,2,10.46,Cash,28-04-2022,Metrocity
I617893,C402830,Male,65,Clothing,5,1500.4,Cash,18-07-2022,Metrocity
I190439,C790229,Female,32,Clothing,3,900.24,Credit Card,24-06-2022,Metropol AVM
I182480,C706700,Female,47,Food & Beverage,5,26.15,Credit Card,24-05-2022,Kanyon
I740038,C222874,Male,34,Clothing,1,300.08,Debit Card,14-12-2022,Metropol AVM
I215044,C119107,Female,61,Cosmetics,1,40.66,Cash,19-01-2023,Forum Istanbul
I340002,C333023,Female,61,Cosmetics,2,81.32,Cash,12-12-2022,Forum Istanbul
I230886,C282243,Male,33,Cosmetics,3,121.98,Cash,17-06-2022,Mall of Istanbul
I282711,C194311,Male,68,Toys,3,107.52,Cash,06-07-2022,Kanyon
I150266,C134246,Male,37,Toys,5,179.2,Cash,20-11-2022,Kanyon
I185772,C469840,Female,40,Food & Beverage,3,15.69,Cash,13-01-2022,Mall of Istanbul
I122393,C376889,Female,67,Cosmetics,1,40.66,Cash,06-07-2022,Mall of Istanbul
I280459,C193044,Female,22,Books,1,15.15,Credit Card,23-09-2022,Metrocity
I581146,C300459,Female,56,Clothing,5,1500.4,Cash,12-11-2022,Viaport Outlet
I151425,C227568,Male,26,Clothing,5,1500.4,Credit Card,05-12-2022,Emaar Square Mall
I252733,C142176,Female,69,Books,5,75.75,Credit Card,17-05-2022,Zorlu Center
I752293,C756804,Male,63,Clothing,4,1200.32,Cash,03-02-2023,Zorlu Center
I106866,C333344,Female,51,Toys,4,143.36,Credit Card,01-10-2022,Zorlu Center
I286110,C247455,Male,60,Clothing,4,1200.32,Credit Card,12-11-2022,Metropol AVM
I214882,C716806,Male,34,Souvenir,2,23.46,Credit Card,08-07-2022,Kanyon
I166473,C319624,Female,25,Clothing,5,1500.4,Cash,20-03-2022,Forum Istanbul
I178412,C226282,Male,49,Shoes,5,3000.85,Debit Card,23-11-2022,Metropol AVM
I531648,C245894,Male,23,Clothing,3,900.24,Cash,10-08-2022,Mall of Istanbul
I331938,C104702,Male,24,Cosmetics,1,40.66,Debit Card,14-07-2022,Metrocity
I306370,C310108,Female,50,Shoes,4,2400.68,Credit Card,19-01-2023,Metrocity
I894668,C267052,Male,52,Technology,1,1050,Credit Card,09-12-2022,Metrocity
I329721,C784748,Female,32,Technology,4,4200,Credit Card,09-01-2022,Kanyon
I145120,C228482,Female,60,Clothing,4,1200.32,Debit Card,02-04-2023,Metrocity
I339998,C896170,Male,34,Food & Beverage,3,15.69,Credit Card,17-11-2022,Zorlu Center
